municipality,var
Nesna,4.0
Rana,5.0
Rødøy,4.0
Saltdal,4.5
Sortland,5.0
Steigen,4.0
Sømna,4.0
Sørfold,4.5
Tjeldsund,4.5
Tysfjord,4.5
Vefsn,5.0
Vega,2.5
Vestvågøy,4.0
Vevelstad,4.5
Værøy,1.5
Vågan,4.0
Øksnes,4.5
Balsfjord,5.5
Bardu,5.0
Dyrøy,6.0
Kåfjord,5.0
Gratangen,5.0
Harstad,5.0
Ibestad,5.0
Karlsøy,5.0
Kvæfjord,5.0
Kvænangen,4.5
Lavangen,5.0
Lenvik,6.0
Lyngen,5.0
Målselv,5.0
Nordreisa,5.0
Salangen,5.0
Skjervøy,4.5
Storfjord,5.0
Sørreisa,5.5
Senja,5.0
Tranøy,5.5
Tromsø,6.0
Alta,4.5
Berlevåg,4.0
Båtsfjord,4.0
Deatnu,4.0
Gamvik,4.5
Kautokeino,4.0
Hammerfest,5.0
Hasvik,5.0
Karasjok,4.0
Kvalsund,5.0
Lebesby,4.5
Loppa,5.0
Måsøy,5.0
Nordkapp,5.0
Porsanger,4.5
Sør-Varanger,4.0
Nesseby,4.0
Vadsø,4.0
