municipality,var
Oslo,8.708053731187562
Aremark,5.953378876387027
Fredrikstad,6.460014968302766
Halden,7.162767475358395
Hvaler,5.9164347498937815
Marker,6.063819385939737
Moss,6.738068963271
Rakkestad,6.344172139589873
Råde,5.896067425227543
Sarpsborg,7.08704217842242
Skiptvet,6.3658511809102905
Våler Østfold,6.511951326093489
Indre Østfold,6.501981985134206
Bærum,6.55602563227142
Gjerdrum,6.1689609013417845
Hurdal,6.098782187272374
Lørenskog,9.823935146392104
Nannestad,5.9017137429528965
Nes Akershus,6.94418655575301
Nesodden,8.512590334633703
Rælingen,7.614030616165681
Ullensaker,5.765770971440705
Vestby,6.762454150897594
Ås,6.758054996590334
Enebakk,6.909109033744142
Aurskog-Høland,6.731155381009684
Lillestrøm,12
Nittedal,12
Nordre Follo,6.9400569862758195
Eidsvoll,7.048162809337249
Asker,6.7764496540180685
Frogn,6.975246763480236
Alvdal,6.710745609299274
Eidskog,6.843166146098726
Elverum,12
Engerdal,5.341272994568997
Folldal,5.797696341433662
Grue,8.302887170860503
Hamar,7.632661835589257
Kongsvinger,6.227927233486105
Løten,12
Nord-Odal,6.640724877808813
Os Innlandet,6.005698218446313
Bjørnafjorden,12
Rendalen,12
Ringsaker,12
Stange,12
Stor-Elvdal,6.014884854023342
Sør-Odal,7.450414286303891
Tolga,6.589673179423362
Trysil,5.406911774430435
Tynset,7.034996450112033
Våler Innlandet,5.717119048243402
Åmot,5.748632562558103
Åsnes,7.619386873192572
Dovre,12
Etnedal,5.643119534993461
Gausdal,12
Gjøvik,6.59074919670683
Gran,5.893470204862293
Jevnaker,7.101501772031061
Lesja,5.451117628335626
Lillehammer,12
Lom,8.336125685784925
Lunner,5.798163368770933
Nord-Aurdal,12
Nord-Fron,12
Nordre Land,9.235624657206666
Ringebu,12
Sel,7.933168136231609
Skjåk,7.53743234782606
Søndre Land,6.449994844493179
Sør-Aurdal,6.263819251897177
Sør-Fron,9.515366212985802
Vang,4.334674010592963
Vestre Slidre,12
Vestre Toten,5.43260076928443
Vågå,7.182547124466511
Østre Toten,6.626272032511363
Øyer,12
Øystre Slidre,4.750230532496296
Drammen,6.75334177419636
Flesberg,6.134506049944545
Flå,5.974058129164313
Gol,12
Hemsedal,4.0517578079299374
Hol,6.596233927472471
Hole,7.909537084263924
Kongsberg,12
Krødsherad,12
Lier,6.458717251248352
Modum,12
Nes Buskerud,12
Nore og Uvdal,5.61951235718059
Ringerike,8.461753466797044
Rollag,5.83053586648075
Sigdal,4.817678892335708
Øvre Eiker,12
Ål,12
Nesbyen,12
Færder,5.542797635266488
Holmestrand,6.647496772511771
Horten,6.553156795082321
Larvik,12
Sandefjord,12
Tønsberg,6.66762504633658
Bamble,9.512203636973771
Drangedal,12
Fyresdal,5.878739541687273
Hjartdal,12
Kragerø,12
Kviteseid,12
Nissedal,6.571878700157295
Nome,12
Notodden,12
Porsgrunn,12
Seljord,6.70853454667069
Siljan,7.0718363008377505
Skien,12
Tinn,4.872255042081544
Tokke,7.880018338312226
Vinje,6.410068446529301
Midt-Telemark,12
Arendal,6.290024741500818
Birkenes,5.765552807765732
Bygland,12
Bykle,4.216667021139639
Evje og Hornnes,7.044145906081395
Froland,6.944294661713198
Gjerstad,12
Grimstad,5.860929309683982
Iveland,5.81281047864986
Lillesand,6.312094812755369
Risør,6.204151746343665
Tvedestrand,6.770535832143058
Valle,5.288041650721194
Vegårshei,6.521016975718444
Åmli,6.3800015538842
Farsund,6.9251455067326795
Flekkefjord,6.523869804615871
Hægebostad,6.399938546264428
Kristiansand,6.0389574385392475
Kvinesdal,7.078870379915757
Lindesnes,6.160907513272052
Lyngdal,6.927925804272478
Sirdal,6.761142777927107
Vennesla,6.1701692189839115
Åseral,5.619601620412007
Bjerkreim,6.350964665147494
Bokn,6.491482930214318
Eigersund,6.613123792004623
Gjesdal,6.237983630731227
Haugesund,6.697455323212511
Hjelmeland,6.213476798483916
Hå,6.030672041969661
Karmøy,6.554445583878044
Klepp,6.266872570043236
Kvitsøy,6.0991235249313425
Lund,7.093828451512935
Randaberg,6.36737732605709
Sandnes,6.045506608654893
Sauda,6.240007625443529
Sokndal,6.720538580287173
Sola,6.209845199649879
Stavanger,6.326191122363878
Strand,6.014260752542826
Suldal,5.770014473916667
Time,6.662072172031065
Tysvær,7.471988541885095
Vindafjord,6.738541963684789
Askøy,6.475936716235514
Austevoll,6.243708334401997
Austrheim,6.410118801853515
Bergen,6.92043343841741
Bømlo,7.131626854668987
Eidfjord,6.761212040221091
Etne,7.14398924048683
Fedje,6.671140580683442
Fitjar,6.511308945277654
Fusa,6.7501588985890715
Jondal,6.044468203884057
Kvam,6.4961815523150666
Kvinnherad,6.7003818152176615
Lindås,6.290522711927733
Masfjorden,6.971250552034279
Meland,6.572992965467571
Modalen,5.80880525030638
Odda,5.9856110878848785
Os Vestland,6.921405197488787
Osterøy,7.003460642959407
Voss,7.602946457799312
Øygarden,6.13865820539189
Ullensvang,5.9856110878848785
Alver,8.408399404865365
Vaksdal,6.727583401372914
Samnanger,6.134334644325831
Ulvik,7.478358414964369
Sveio,7.420646616249918
Stord,6.943791213430218
Tysnes,6.722547105247611
Askvoll,6.943734636973751
Aurland,7.464625124520375
Bremanger,8.085329927632689
Stad,7.108079818229362
Fjaler,6.079971029423108
Kinn,7.993879646804518
Førde,6.5343724970388495
Gloppen,5.649777962098682
Gulen,7.087997234284025
Hornindal,6.84689237981559
Hyllestad,6.344035507558856
Høyanger,5.215493987566965
Jølster,6.076200515161581
Leikanger,6.584914061733764
Luster,8.515578763165182
Lærdal,8.528718006199599
Naustdal,6.412324688178007
Sogndal,7.26657517105907
Solund,6.757346903467322
Stryn,6.4409498571748465
Vik,7.412335960294254
Årdal,7.597498252039928
Sunnfjord,6.5343724970388495
Aukra,8.276318805873474
Aure,12
Averøy,7.20767324416236
Hustadvika,7.690526534241102
Fræna,7.690526534241102
Giske,7.927519316210206
Gjemnes,6.612770365040406
Halsa,7.294580061341569
Haram,7.748856927847286
Hareid,6.986876844285003
Herøy Møre og Romsdal,7.980319018582074
Kristiansund,7.0480508577183
Midsund,8.04874877234336
Molde,8.11628021261113
Nesset,6.556461757369621
Norddal,12
Rauma,12
Rindal,6.6505170709273775
Sande,7.371903478916484
Skodje,12
Smøla,7.308217916053278
Stordal,12
Stranda,12
Sula,7.2156730607972355
Sunndal,12
Surnadal,6.755290232760998
Sykkylven,12
Tingvoll,6.725263568452113
Ulstein,7.118843755374152
Vanylven,7.039096918844486
Vestnes,7.704668674971995
Volda,8.601504004538203
Ørskog,12
Fjord,12
Ørsta,6.06289149321981
Ålesund,7.8159210141489766
Flatanger,7.096084889274695
Frosta,5.949968284759351
Frøya,7.25791260295218
Grong,5.604027485321223
Heim,6.826926775878144
Hitra,7.221487936149874
Holtålen,6.048939081134882
Høylandet,6.755458394568045
Inderøy,7.566896746379332
Indre Fosen,6.789100983783247
Klæbu,6.541815401343495
Leka,5.405716499358588
Levanger,12
Lierne,5.702434676535518
Malvik,7.196574629403829
Orkland,5.907087442322188
Meråker,12
Midtre Gauldal,6.917922339834123
Namsos,6.813880352942733
Namsskogan,12
Oppdal,5.856638517161956
Selbu,7.929584462229409
Trondheim,6.595755024364502
Tydal,6.332863314792173
Verdal,7.654964530420503
Ørland,6.398879771730437
Stjørdal,7.203319879918121
Osen,7.418747060495269
Skaun,7.0013367653098815
Melhus,6.77645197051692
Nærøysund,4.816666313208457
Steinkjer,6.8820970568355735
Åfjord,6.573159706015914
Rennebu,5.515440266057929
Overhalla,12
